path,description
/OE/OE0701/DebSkatterA,"""Public finances"", ""Tax assessment"", ""Income, wealth and real estate taxes and individual general pension contributions, individuals, by region. Assessment year 1992 - 2021"""
/OE/OE0701/DebSkatterB,"""Public finances"", ""Tax assessment"", ""Income, wealth and real estate taxes and individual general pension contributions, all taxpayers, by region. Assessment year 1992 - 2021"""
/PR/PR0501/ByggIndexAr,"""Prices and Consumption"", ""Building price index (BPI) (output price index) (BPI)"", ""Building price index for dwellings (BPI), including VAT by type of building and type of index. Year 1968 - 2022"""
/PR/PR0501/ByggIndexKv,"""Prices and Consumption"", ""Building price index (BPI) (output price index) (BPI)"", ""Building price index for dwellings (BPI), including VAT by type of building and type of index. Quarter 1968K1 - 2022K4"""
/UF/UF0501/ElevpanelR12,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education in years 3-9 by national background, existence of action programme and year. Range of years 2002-2008 - 2014-2020"""
/UF/UF0501/ElevpanelR11,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education in years 3-9 by gender, action programme for special pedagogical assistance and year. Range of years 2002-2008 - 2014-2020"""
/UF/UF0501/ElevpanelR13,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education in years 3-9 by sex, type of ownership of the educational institution and year. Range of years 2008-2014 - 2014-2020"""
/UF/UF0501/ElevpanelR9,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education in years 3-9 by gender, national background and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR8,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in native language teaching in years 3-9 by gender, national background and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR7,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in Swedish as second language in years 3-9 by gender, national background and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR1,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in native language teaching and Swedish as second language in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR3,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in native language teaching and remedial education in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR5,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in native language teaching and mixed level education in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR2,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education and Swedish as second language in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR4,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education and mixed level education in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR6,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in Swedish as second language and mixed level education in years 3-9 by gender and year. Range of years 1992-1998 - 2014-2020"""
/UF/UF0501/ElevpanelR10,"""Education and research"", ""Panels of students for longitudinal studies"", ""Participation in remedial education, native language teaching and Swedish as second language in years 3-9 by national background and year. Range of years 2002-2008 - 2014-2020"""
/UF/UF0503/UF05031aGy,"""Education and research"", ""Activity after training"", ""Work and studies after upper secondary school. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF05031bYh,"""Education and research"", ""Activity after training"", ""Work and studies after higher vocational education. Graduation year 2007/2008 - 2018/2019"""
/UF/UF0503/UF05031cHgsk,"""Education and research"", ""Activity after training"", ""Work and studies after higher education. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF05032a,"""Education and research"", ""Activity after training"", ""Position among those who work after upper secondary school. Graduation year 2002/2003 - 2018/2019"""
/UF/UF0503/UF05032b,"""Education and research"", ""Activity after training"", ""Position among those who work after higher vocational education. Graduation year 2007/2008 - 2018/2019"""
/UF/UF0503/UF05032c,"""Education and research"", ""Activity after training"", ""Position among those who work after higher education. Graduation year 2002/2003 - 2018/2019"""
/UF/UF0503/UF05035a,"""Education and research"", ""Activity after training"", ""Incomes (distribution measures) among those who work after upper secondary school. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF05035b,"""Education and research"", ""Activity after training"", ""Incomes (distribution measures) among those who work after higher vocational education. Graduation year 2007/2008 - 2018/2019"""
/UF/UF0503/UF05035c,"""Education and research"", ""Activity after training"", ""Incomes (distribution measures) among those who work after higher education. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF05034a,"""Education and research"", ""Activity after training"", ""Incomes (interval) among those who work after upper secondary school. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF05034b,"""Education and research"", ""Activity after training"", ""Incomes (interval) among those who work after higher vocational education. Graduation year 2007/2008 - 2018/2019"""
/UF/UF0503/UF05034c,"""Education and research"", ""Activity after training"", ""Incomes (interval) among those who work after higher education. Graduation year 1996/1997 - 2018/2019"""
/UF/UF0503/UF0503YHsyss1c,"""Education and research"", ""Activity after training"", ""Work and median income for graduates of higher vocational education, by sex, field of education and county. Graduation year 2013/2014 - 2018/2019"""
/UF/UF0507/StudiedeltagandeF,"""Education and research"", ""Register on Participation in Education"", ""Population 16-74 years of age by sex, age, types studies the autumn term, level of educational attainment of the parent(s) and national background. Year 1999 - 2022"""
/UF/UF0507/StudiedeltagandeG,"""Education and research"", ""Register on Participation in Education"", ""Population 16-74 years of age by sex, age, type of studies the autumn term, level of educational attainment, employment status and age of the youngest child. Year 1999 - 2022"""
/UF/UF0507/StudiedeltagandeK,"""Education and research"", ""Register on Participation in Education"", ""Population 16-64 years of age by residencial region, sex, age, type of studies the autumn term. Year 1993 - 2022"""
/UF/UF0507/StudiedeltagandeR,"""Education and research"", ""Register on Participation in Education"", ""Population 16-64 years of age by sex, age, type of studies the autumn term, level of educational attainment and use of student grants during the autumn term. Year 1993 - 2022"""
/UF/UF0507/StudiedeltagandeSK,"""Education and research"", ""Register on Participation in Education"", ""Number of students 16-64 years o age by region of the of educational institution, sex, type of studies the autumn term and the location of the educational institution in relation to the municipality of residence. Year 1999 - 2022"""
/AA/AA0003/AA0003B/IntGr1RegSOKon,"""General statistics"", ""Integration statistics based on administrative sources"", ""Labour market statistics"", ""Labour market variables by RegSO, sex and background variable. Year 2007 - 2021"""
/AA/AA0003/AA0003E/IntGr3KomS,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Demographic variables for everyone by municipality. Year 1997 - 2022"""
/AA/AA0003/AA0003E/IntGr3LanKONS,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Demographic variables for everyone by county and sex. Year 1997 - 2022"""
/AA/AA0003/AA0003E/IntGr3RikKONS,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Demographic variables for everyone. Whole country and sex. Year 1997 - 2022"""
/AA/AA0003/AA0003E/FolkmangdRegSO,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Population by RegSO and sex (Not updated). Year 1997 - 2009"""
/AA/AA0003/AA0003E/IntGr3RegSOKONS,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Demographic variables for everyone by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003E/IntGr3RegSOKONU,"""General statistics"", ""Integration statistics based on administrative sources"", ""Demography statistics"", ""Demographic variables for foreign born persons by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003G/IntGr4RegSOKon,"""General statistics"", ""Integration statistics based on administrative sources"", ""Transfers statistics"", ""Transfer variables by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003F/IntGr5Kom,"""General statistics"", ""Integration statistics based on administrative sources"", ""Incomes statistics"", ""Income variables by municipality. Year 1997 - 2022"""
/AA/AA0003/AA0003F/IntGr5LanKON,"""General statistics"", ""Integration statistics based on administrative sources"", ""Incomes statistics"", ""Income variables by county and sex. Year 1997 - 2022"""
/AA/AA0003/AA0003F/IntGr5RikKON,"""General statistics"", ""Integration statistics based on administrative sources"", ""Incomes statistics"", ""Income variables. Whole country and sex. Year 1997 - 2022"""
/AA/AA0003/AA0003F/IntGr5RegSOKon,"""General statistics"", ""Integration statistics based on administrative sources"", ""Incomes statistics"", ""Income variables by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003H/IntGr8Kom1N,"""General statistics"", ""Integration statistics based on administrative sources"", ""Education statistics"", ""Proportion of students, or neither gainfully employed nor students by municipality. Year 1997 - 2022"""
/AA/AA0003/AA0003H/IntGr8RegSOKon2,"""General statistics"", ""Integration statistics based on administrative sources"", ""Education statistics"", ""Proportion of persons eligible for upper secondary school and higher education by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003H/IntGr8RegSOKON3,"""General statistics"", ""Integration statistics based on administrative sources"", ""Education statistics"", ""Proportion of persons approved in Swedish for Immigrants (SFI) by RegSO. Year 2010 - 2022"""
/AA/AA0003/AA0003H/IntGr8RegSOKON1N,"""General statistics"", ""Integration statistics based on administrative sources"", ""Education statistics"", ""Proportion of students, or neither gainfully employed nor students by RegSO and sex. Year 2007 - 2022"""
/AA/AA0003/AA0003X/IntGr1LUAKon,"""General statistics"", ""Integration statistics based on administrative sources"", ""Old tables, not updated"", ""Labour market variables by LUA area, sex and background variable (not updated). Year 1997 - 2018"""
/AA/AA0003/AA0003X/IntGr7Kom,"""General statistics"", ""Integration statistics based on administrative sources"", ""Old tables, not updated"", ""Housing segregation index by municipality (not updated).  Year 1997 - 2016"""
/AA/AA0003/AA0003X/IntGr1UrbKon,"""General statistics"", ""Integration statistics based on administrative sources"", ""Old tables, not updated"", ""Labour market variables by URB area, sex and background variable (not updated). Year 1997 - 2018"""
